pin,slack
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[0],14102
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[10],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[11],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[1],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[2],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[3],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[4],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[5],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[6],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[7],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[8],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:P[9],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[0],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[10],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[11],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[1],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[2],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[3],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[4],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[5],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[6],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[7],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[8],
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_1_RNIQFHL1_CC_1:UB[9],
CoreUARTapb_0/uUART/make_TX/tx_byte[2]:ADn,
CoreUARTapb_0/uUART/make_TX/tx_byte[2]:ALn,16293
CoreUARTapb_0/uUART/make_TX/tx_byte[2]:CLK,15323
CoreUARTapb_0/uUART/make_TX/tx_byte[2]:D,18487
CoreUARTapb_0/uUART/make_TX/tx_byte[2]:EN,17058
CoreUARTapb_0/uUART/make_TX/tx_byte[2]:LAT,
CoreUARTapb_0/uUART/make_TX/tx_byte[2]:Q,15323
CoreUARTapb_0/uUART/make_TX/tx_byte[2]:SD,
CoreUARTapb_0/uUART/make_TX/tx_byte[2]:SLn,
COREABC_0/STKPTR_RNIIKOU2[0]:A,16300
COREABC_0/STKPTR_RNIIKOU2[0]:B,14788
COREABC_0/STKPTR_RNIIKOU2[0]:C,13849
COREABC_0/STKPTR_RNIIKOU2[0]:Y,13849
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[0]:A,17282
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[0]:B,17354
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[0]:Y,17282
CoreUARTapb_0/uUART/make_RX/rx_state_RNINSJ6[0]:A,13331
CoreUARTapb_0/uUART/make_RX/rx_state_RNINSJ6[0]:B,13281
CoreUARTapb_0/uUART/make_RX/rx_state_RNINSJ6[0]:Y,13281
CoreUARTapb_0/uUART/make_RX/rx_shift[5]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_shift[5]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_shift[5]:CLK,17374
CoreUARTapb_0/uUART/make_RX/rx_shift[5]:D,16225
CoreUARTapb_0/uUART/make_RX/rx_shift[5]:EN,15649
CoreUARTapb_0/uUART/make_RX/rx_shift[5]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_shift[5]:Q,17374
CoreUARTapb_0/uUART/make_RX/rx_shift[5]:SD,
CoreUARTapb_0/uUART/make_RX/rx_shift[5]:SLn,
COREABC_0/SMADDR[5]:ADn,
COREABC_0/SMADDR[5]:ALn,16293
COREABC_0/SMADDR[5]:CLK,14838
COREABC_0/SMADDR[5]:D,14971
COREABC_0/SMADDR[5]:EN,15991
COREABC_0/SMADDR[5]:LAT,
COREABC_0/SMADDR[5]:Q,14838
COREABC_0/SMADDR[5]:SD,
COREABC_0/SMADDR[5]:SLn,
CoreUARTapb_0/uUART/make_RX/receive_count[0]:ADn,
CoreUARTapb_0/uUART/make_RX/receive_count[0]:ALn,16293
CoreUARTapb_0/uUART/make_RX/receive_count[0]:CLK,13942
CoreUARTapb_0/uUART/make_RX/receive_count[0]:D,13281
CoreUARTapb_0/uUART/make_RX/receive_count[0]:EN,18219
CoreUARTapb_0/uUART/make_RX/receive_count[0]:LAT,
CoreUARTapb_0/uUART/make_RX/receive_count[0]:Q,13942
CoreUARTapb_0/uUART/make_RX/receive_count[0]:SD,
CoreUARTapb_0/uUART/make_RX/receive_count[0]:SLn,
CoreUARTapb_0/uUART/RXRDY_NEW_un1_rx_fifo:A,17344
CoreUARTapb_0/uUART/RXRDY_NEW_un1_rx_fifo:B,17260
CoreUARTapb_0/uUART/RXRDY_NEW_un1_rx_fifo:Y,17260
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNO[12]:A,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNO[12]:B,14402
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNO[12]:C,17125
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNO[12]:CC,13637
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNO[12]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNO[12]:P,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNO[12]:S,13637
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNO[12]:UB,
CoreUARTapb_0/uUART/tx_hold_reg[1]:ADn,
CoreUARTapb_0/uUART/tx_hold_reg[1]:ALn,16293
CoreUARTapb_0/uUART/tx_hold_reg[1]:CLK,18487
CoreUARTapb_0/uUART/tx_hold_reg[1]:D,16196
CoreUARTapb_0/uUART/tx_hold_reg[1]:EN,15890
CoreUARTapb_0/uUART/tx_hold_reg[1]:LAT,
CoreUARTapb_0/uUART/tx_hold_reg[1]:Q,18487
CoreUARTapb_0/uUART/tx_hold_reg[1]:SD,
CoreUARTapb_0/uUART/tx_hold_reg[1]:SLn,
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[6]:A,16225
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[6]:B,17374
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[6]:Y,16225
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_10:B,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_10:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_10:IPB,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_10:IPC,
COREABC_0/STKPTR[3]:ADn,
COREABC_0/STKPTR[3]:ALn,16293
COREABC_0/STKPTR[3]:CLK,17206
COREABC_0/STKPTR[3]:D,13849
COREABC_0/STKPTR[3]:EN,
COREABC_0/STKPTR[3]:LAT,
COREABC_0/STKPTR[3]:Q,17206
COREABC_0/STKPTR[3]:SD,
COREABC_0/STKPTR[3]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[1]:A,17405
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[1]:B,17339
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[1]:C,15935
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[1]:D,14723
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[1]:Y,14723
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_27:C,16822
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_27:IPC,16822
RX,
TX,
